Customer_ID,Gender,Age_Group,Customer_Type,Store_Location,Payment_Method,Item_Category,Purchase_Amount,Quantity,Day_of_Week,Time_of_Purchase,Loyalty_Points_Earned,Discount_Applied,Return_Transaction,Online_or_Offline,Item_Name,Total_Spend,Purchase_Frequency,Average_Spend_Per_Visit,Time_Spent_Minutes,Decision_Time_Minutes,Purchase_Type
CUST1755,Other,26-35,New,Mall,UPI,Books,57.19139453021117,5,Tuesday,10:06,11,True,False,Online,Textbook,64.3,1,64.3,22,10,Planned
CUST1756,Female,60+,New,Highway,Debit Card,Cosmetics,25.207852375197824,2,Thursday,19:13,46,False,False,Online,Eyeliner,694.92,1,694.92,51,10,Unplanned
CUST1757,Male,60+,Loyal,Highway,Cash,Cosmetics,32.14463798689871,5,Monday,13:07,0,True,True,In-Store,Perfume,1624.95,1,1624.95,24,22,Planned
CUST1758,Female,26-35,Occasional,Mall,Debit Card,Groceries,5.0,6,Monday,16:11,13,False,True,Online,Vegetables,36.06,1,36.06,93,12,Planned
CUST1759,Male,26-35,Occasional,Residential Area,Credit Card,Furniture,67.5662754394362,5,Sunday,12:49,40,False,False,In-Store,Dining Table,1204.4,1,1204.4,12,5,Unplanned
CUST1760,Male,60+,New,Mall,Credit Card,Furniture,165.22871728254086,6,Monday,19:35,0,False,False,Online,Sofa,2707.32,1,2707.32,8,2,Planned
CUST1761,Female,60+,Occasional,Residential Area,Credit Card,Groceries,275.4120046229665,7,Friday,20:22,41,False,True,Online,Rice,2365.93,1,2365.93,109,14,Planned
CUST1762,Female,36-45,Loyal,Suburb,Mobile Wallet,Groceries,30.643455957609923,4,Saturday,13:26,0,True,True,Online,Fruits,838.08,1,838.08,19,19,Unplanned
CUST1763,Female,60+,Occasional,Residential Area,Credit Card,Cosmetics,121.45488822756853,6,Wednesday,15:20,25,False,True,In-Store,Moisturizer,2688.96,1,2688.96,12,7,Unplanned
CUST1764,Male,18-25,New,Residential Area,Debit Card,Electronics,14.34729489357516,1,Sunday,18:40,17,False,False,Online,Tablet,353.13,1,353.13,41,15,Planned
CUST1765,Female,18-25,Loyal,Mall,UPI,Groceries,19.844014478022533,3,Tuesday,10:42,0,False,False,In-Store,Vegetables,1147.26,1,1147.26,69,12,Planned
CUST1766,Female,18-25,Occasional,Mall,Mobile Wallet,Furniture,191.29771628627282,1,Friday,17:32,21,True,True,Online,Chair,271.38,1,271.38,27,30,Planned
CUST1767,Female,18-25,Loyal,Highway,Mobile Wallet,Clothing,123.95738838033247,1,Friday,19:14,38,True,False,In-Store,Shoes,394.72,1,394.72,88,2,Unplanned
CUST1768,Female,60+,Occasional,Suburb,Credit Card,Clothing,224.99593468455248,1,Tuesday,19:31,7,False,False,Online,T-Shirt,326.3,1,326.3,65,38,Unplanned
CUST1769,Female,36-45,Loyal,Downtown,Cash,Books,185.54227630676266,6,Sunday,21:18,0,False,False,Online,Novel,260.22,1,260.22,44,32,Planned
CUST1770,Female,26-35,New,Mall,Cash,Clothing,125.72755566456617,4,Tuesday,21:10,0,True,True,Online,T-Shirt,81.28,1,81.28,56,15,Planned
CUST1771,Female,60+,New,Suburb,UPI,Electronics,52.290573365706905,5,Sunday,12:25,0,True,False,In-Store,Camera,2084.4,1,2084.4,27,9,Planned
CUST1772,Male,46-60,New,Suburb,Debit Card,Cosmetics,51.432129265336044,8,Monday,16:00,12,True,True,Online,Moisturizer,2699.6,1,2699.6,5,4,Planned
CUST1773,Female,60+,Loyal,Highway,Credit Card,Furniture,97.34772062181149,5,Monday,17:48,0,False,False,In-Store,Wardrobe,1688.8,1,1688.8,40,12,Planned
CUST1774,Male,18-25,Loyal,Mall,Debit Card,Toys,153.69039699498535,10,Wednesday,21:41,31,False,True,Online,Puzzle,1797.3,1,1797.3,7,21,Unplanned
CUST1775,Other,46-60,New,Mall,Cash,Toys,24.964244612830207,2,Sunday,12:43,35,True,False,Online,Doll,814.66,1,814.66,42,9,Planned
CUST1776,Other,60+,New,Suburb,Cash,Cosmetics,124.08882615121244,7,Saturday,10:24,17,True,False,Online,Perfume,2902.2,1,2902.2,75,32,Unplanned
CUST1777,Male,36-45,Loyal,Mall,Credit Card,Clothing,152.45711960198568,3,Wednesday,20:26,26,True,False,In-Store,Sweater,546.57,1,546.57,28,18,Planned
CUST1778,Female,36-45,Loyal,Highway,Cash,Electronics,116.51600976654548,5,Thursday,20:12,3,False,True,In-Store,Laptop,463.55,1,463.55,10,3,Planned
CUST1779,Male,46-60,Loyal,Highway,Cash,Books,26.822220456540336,8,Thursday,07:39,0,False,False,In-Store,Biography,3081.12,1,3081.12,24,7,Planned
CUST1780,Other,26-35,Loyal,Highway,UPI,Clothing,91.21429533971258,6,Saturday,14:08,31,True,False,Online,Jeans,2100.18,1,2100.18,31,8,Planned
CUST1781,Male,46-60,Loyal,Mall,UPI,Groceries,185.4767638162818,6,Wednesday,09:38,30,False,True,In-Store,Rice,55.02,1,55.02,58,10,Planned
CUST1782,Other,36-45,Occasional,Mall,Cash,Books,410.1118121525744,5,Friday,20:01,20,True,True,In-Store,Comics,1170.15,1,1170.15,17,23,Planned
CUST1783,Male,46-60,Occasional,Highway,Credit Card,Cosmetics,193.0046424717814,2,Wednesday,17:39,11,False,False,Online,Lipstick,936.88,1,936.88,20,10,Planned
CUST1784,Male,18-25,Occasional,Residential Area,Credit Card,Groceries,16.48883158997053,2,Saturday,14:10,48,True,False,Online,Vegetables,450.14,1,450.14,32,2,Planned
CUST1785,Male,18-25,Loyal,Downtown,Cash,Electronics,42.91642573614497,1,Thursday,22:43,0,False,True,Online,Camera,114.65,1,114.65,120,1,Planned
CUST1786,Male,26-35,Loyal,Suburb,Cash,Electronics,148.21960856428598,9,Wednesday,09:23,4,False,False,Online,Headphones,133.11,1,133.11,54,24,Planned
CUST1787,Male,46-60,Loyal,Residential Area,Mobile Wallet,Cosmetics,85.15579692718356,3,Wednesday,07:47,35,True,True,In-Store,Foundation,432.48,1,432.48,44,42,Planned
CUST1788,Other,46-60,New,Downtown,UPI,Books,78.6658471598808,6,Thursday,19:35,8,False,False,Online,Textbook,2766.54,1,2766.54,19,12,Planned
CUST1789,Male,46-60,New,Mall,UPI,Electronics,85.14097162306801,6,Monday,13:54,0,False,True,Online,Smartphone,1092.72,1,1092.72,43,34,Planned
CUST1790,Male,46-60,New,Suburb,Credit Card,Books,29.883153271904007,6,Sunday,12:29,0,True,False,In-Store,Textbook,297.18,1,297.18,22,15,Planned
CUST1791,Male,26-35,New,Residential Area,Debit Card,Electronics,79.53679819636788,10,Wednesday,18:46,13,True,False,In-Store,Camera,3086.5,1,3086.5,5,7,Unplanned
CUST1792,Female,36-45,Occasional,Suburb,Debit Card,Clothing,328.1293041051957,9,Wednesday,14:11,42,False,False,Online,Sweater,1395.63,1,1395.63,28,16,Planned
CUST1793,Other,60+,Loyal,Mall,Cash,Electronics,106.02708351625394,10,Saturday,22:59,0,True,True,In-Store,Tablet,3603.2,1,3603.2,11,14,Planned
CUST1794,Male,26-35,Occasional,Downtown,Cash,Electronics,119.96047222386541,6,Wednesday,13:20,39,True,True,Online,Smartwatch,725.76,1,725.76,120,4,Planned
CUST1795,Other,36-45,Loyal,Downtown,Mobile Wallet,Electronics,32.00122183923169,4,Friday,11:18,0,False,False,In-Store,Smartwatch,997.76,1,997.76,22,15,Planned
CUST1796,Male,36-45,Occasional,Downtown,Mobile Wallet,Groceries,93.20296603913783,5,Sunday,09:57,15,False,False,Online,Vegetables,923.4,1,923.4,39,14,Planned
CUST1797,Female,36-45,New,Residential Area,Credit Card,Furniture,141.54219316315553,4,Saturday,07:13,39,True,True,In-Store,Dining Table,575.88,1,575.88,107,12,Planned
CUST1798,Other,46-60,Occasional,Downtown,Debit Card,Books,6.901125954418033,10,Sunday,21:29,48,True,False,In-Store,Science Fiction,4527.3,1,4527.3,30,12,Planned
CUST1799,Female,26-35,Occasional,Residential Area,Mobile Wallet,Cosmetics,55.754907291728884,7,Sunday,14:43,35,True,False,Online,Lipstick,2484.65,1,2484.65,18,17,Unplanned
CUST1800,Female,36-45,Loyal,Residential Area,Debit Card,Cosmetics,11.476458138174149,2,Sunday,21:15,15,False,False,Online,Perfume,217.0,1,217.0,51,24,Planned
CUST1801,Male,60+,New,Highway,Mobile Wallet,Groceries,21.629006091431112,2,Friday,12:29,35,False,True,In-Store,Pasta,204.12,1,204.12,76,16,Planned
CUST1802,Other,60+,Occasional,Residential Area,UPI,Groceries,37.431652361387414,3,Thursday,10:51,48,False,False,In-Store,Eggs,1234.38,1,1234.38,5,11,Unplanned
CUST1803,Other,18-25,Loyal,Suburb,Cash,Groceries,77.19655302587853,10,Monday,17:55,24,True,False,Online,Pasta,2010.6,1,2010.6,120,10,Planned
CUST1804,Other,36-45,New,Downtown,Mobile Wallet,Cosmetics,33.558044473133776,2,Wednesday,12:15,39,False,False,Online,Shampoo,871.22,1,871.22,31,13,Unplanned
CUST1805,Other,26-35,New,Residential Area,Mobile Wallet,Furniture,100.69292687456127,1,Saturday,21:46,10,False,False,Online,Wardrobe,286.71,1,286.71,46,35,Unplanned
CUST1806,Male,46-60,Loyal,Mall,Credit Card,Cosmetics,8.913458698320285,10,Friday,09:00,47,False,False,Online,Lipstick,2495.4,1,2495.4,10,21,Unplanned
CUST1807,Male,18-25,Loyal,Residential Area,UPI,Furniture,9.956577963003022,4,Saturday,08:43,17,False,True,Online,Bed,1112.52,1,1112.52,26,2,Planned
CUST1808,Female,36-45,Loyal,Residential Area,Cash,Groceries,5.0,4,Saturday,20:55,0,True,False,Online,Rice,1326.48,1,1326.48,31,12,Planned
CUST1809,Male,46-60,New,Highway,UPI,Electronics,71.36928630443363,8,Monday,22:55,15,False,False,Online,Tablet,2280.16,1,2280.16,83,4,Planned
CUST1810,Other,26-35,Loyal,Suburb,Cash,Groceries,7.431878737398426,2,Tuesday,19:04,0,False,True,Online,Vegetables,685.56,1,685.56,34,13,Planned
CUST1811,Male,26-35,Occasional,Mall,UPI,Groceries,19.251287586279417,2,Thursday,20:16,29,False,True,Online,Vegetables,569.48,1,569.48,37,20,Planned
CUST1812,Female,18-25,Loyal,Highway,UPI,Cosmetics,13.330157415841265,9,Sunday,10:45,11,False,True,Online,Lipstick,336.15,1,336.15,5,12,Planned
CUST1813,Other,18-25,Occasional,Suburb,Credit Card,Books,13.246954432796334,10,Tuesday,07:28,0,True,True,Online,Textbook,684.8,1,684.8,65,17,Unplanned
CUST1814,Other,36-45,Occasional,Residential Area,Debit Card,Toys,12.096200865270967,6,Saturday,22:52,0,True,True,In-Store,Action Figure,223.2,1,223.2,15,30,Planned
CUST1815,Female,46-60,Occasional,Mall,UPI,Toys,71.51141631521217,5,Tuesday,08:18,19,True,False,Online,Action Figure,667.55,1,667.55,5,11,Unplanned
CUST1816,Female,60+,Occasional,Suburb,Cash,Groceries,81.63250042917993,8,Wednesday,19:53,38,False,False,In-Store,Milk,2296.8,1,2296.8,17,7,Planned
CUST1817,Other,46-60,Loyal,Highway,Cash,Furniture,94.46903230038916,4,Thursday,08:23,0,True,True,Online,Dining Table,471.36,1,471.36,95,2,Planned
CUST1818,Male,26-35,New,Residential Area,Credit Card,Groceries,15.73534053622461,9,Monday,19:45,14,True,True,In-Store,Milk,2375.28,1,2375.28,12,18,Planned
CUST1819,Male,26-35,Occasional,Residential Area,Debit Card,Clothing,7.993309695032325,3,Tuesday,21:27,5,True,False,In-Store,Jeans,1176.66,1,1176.66,25,4,Planned
CUST1820,Other,36-45,Loyal,Downtown,Cash,Groceries,27.238003944953732,1,Friday,10:06,28,False,False,Online,Vegetables,99.97,1,99.97,27,12,Planned
CUST1821,Other,60+,Occasional,Highway,Credit Card,Groceries,11.448058763405104,3,Saturday,11:54,47,False,True,In-Store,Eggs,1021.8,1,1021.8,41,5,Planned
CUST1822,Other,36-45,Loyal,Mall,Cash,Clothing,25.518145079698968,4,Saturday,15:48,0,True,True,In-Store,Jacket,1984.08,1,1984.08,8,10,Planned
CUST1823,Male,26-35,Occasional,Residential Area,Mobile Wallet,Books,95.28139254424785,7,Thursday,10:46,0,True,True,In-Store,Comics,2436.21,1,2436.21,73,33,Planned
CUST1824,Male,26-35,New,Downtown,UPI,Groceries,36.209724484358766,9,Wednesday,12:23,0,True,True,In-Store,Fruits,2419.29,1,2419.29,7,6,Unplanned
CUST1825,Other,46-60,Occasional,Suburb,Debit Card,Cosmetics,60.77600998729578,5,Tuesday,20:42,48,False,True,Online,Moisturizer,651.0,1,651.0,120,22,Unplanned
CUST1826,Female,60+,New,Residential Area,UPI,Groceries,111.81022894338082,9,Saturday,17:09,43,True,True,Online,Eggs,2540.34,1,2540.34,67,5,Unplanned
CUST1827,Other,46-60,New,Suburb,UPI,Cosmetics,295.19004109390863,6,Monday,14:50,50,False,False,In-Store,Lipstick,1378.14,1,1378.14,39,12,Planned
CUST1828,Other,46-60,Loyal,Residential Area,Mobile Wallet,Groceries,38.23122297024465,6,Tuesday,22:13,0,True,False,In-Store,Vegetables,2815.56,1,2815.56,29,9,Unplanned
CUST1829,Male,36-45,Occasional,Suburb,Debit Card,Toys,16.815268202126717,8,Thursday,15:06,1,True,True,Online,Lego Set,2578.24,1,2578.24,5,9,Unplanned
CUST1830,Other,46-60,Occasional,Highway,UPI,Electronics,25.009486687095922,2,Saturday,17:41,39,False,True,Online,Smartphone,943.64,1,943.64,26,8,Planned
CUST1831,Male,18-25,New,Suburb,Credit Card,Toys,218.39483150414992,7,Monday,09:29,28,True,True,Online,Doll,214.69,1,214.69,35,35,Planned
CUST1832,Female,18-25,Occasional,Suburb,Cash,Electronics,228.90870883027299,2,Wednesday,22:48,23,False,False,In-Store,Laptop,939.38,1,939.38,18,40,Planned
CUST1833,Other,46-60,Loyal,Residential Area,Cash,Electronics,80.36567965984132,8,Saturday,14:48,4,False,False,Online,Laptop,1752.88,1,1752.88,21,14,Unplanned
CUST1834,Female,60+,New,Residential Area,Credit Card,Books,6.36868350182751,7,Saturday,15:21,44,True,False,Online,Science Fiction,3483.06,1,3483.06,58,6,Planned
CUST1835,Other,46-60,New,Suburb,Cash,Clothing,10.87651352284915,9,Friday,16:44,10,False,False,Online,Dress,1265.85,1,1265.85,16,7,Planned
CUST1836,Female,26-35,Loyal,Highway,Mobile Wallet,Groceries,34.57962107105882,9,Thursday,21:21,0,False,True,In-Store,Milk,3075.21,1,3075.21,44,5,Planned
CUST1837,Male,26-35,Loyal,Mall,Credit Card,Groceries,122.81674854547163,1,Friday,21:44,20,False,True,In-Store,Eggs,235.96,1,235.96,29,2,Planned
CUST1838,Other,60+,Loyal,Downtown,Mobile Wallet,Electronics,39.59001436709818,3,Tuesday,15:36,17,True,True,In-Store,Smartwatch,551.79,1,551.79,23,31,Planned
CUST1839,Other,36-45,Occasional,Suburb,Debit Card,Cosmetics,11.101737335476491,10,Wednesday,15:38,18,False,True,Online,Moisturizer,3807.2,1,3807.2,120,3,Planned
CUST1840,Female,18-25,Loyal,Highway,Cash,Books,255.9680945096768,5,Saturday,08:48,0,False,False,In-Store,Biography,2212.4,1,2212.4,45,15,Unplanned
CUST1841,Male,18-25,Loyal,Suburb,Mobile Wallet,Clothing,123.14937420133315,3,Wednesday,11:09,30,True,False,Online,Dress,348.45,1,348.45,40,20,Planned
CUST1842,Female,36-45,New,Downtown,Cash,Toys,128.90072604840378,5,Wednesday,16:01,0,True,True,In-Store,Action Figure,712.9,1,712.9,49,8,Unplanned
CUST1843,Female,46-60,Occasional,Mall,Debit Card,Clothing,18.00681746759244,1,Thursday,14:56,36,True,False,In-Store,Jeans,212.93,1,212.93,42,5,Planned
CUST1844,Male,60+,New,Mall,UPI,Clothing,100.23473626512404,10,Friday,18:36,44,True,False,Online,Dress,2271.9,1,2271.9,31,27,Planned
CUST1845,Female,46-60,New,Suburb,Cash,Electronics,128.69951581450613,1,Thursday,18:45,45,False,True,In-Store,Smartphone,7.55,1,7.55,23,42,Unplanned
CUST1846,Female,36-45,Loyal,Downtown,Debit Card,Cosmetics,340.0012264367248,4,Wednesday,16:19,0,True,True,In-Store,Lipstick,405.32,1,405.32,39,16,Planned
CUST1847,Other,60+,Occasional,Suburb,Credit Card,Toys,5.0,7,Wednesday,12:36,22,False,True,In-Store,Lego Set,318.5,1,318.5,46,20,Planned
CUST1848,Female,18-25,Loyal,Residential Area,Cash,Cosmetics,18.983906737939176,8,Tuesday,16:30,1,False,True,Online,Moisturizer,2304.4,1,2304.4,63,17,Planned
CUST1849,Other,18-25,New,Mall,Credit Card,Books,79.58371474203551,9,Monday,21:43,46,True,True,Online,Science Fiction,158.04,1,158.04,44,4,Planned
CUST1850,Male,46-60,Occasional,Highway,Debit Card,Toys,5.997244984045113,9,Friday,16:09,27,True,True,Online,Remote Car,3330.27,1,3330.27,9,6,Planned
CUST1851,Female,26-35,New,Highway,Credit Card,Electronics,62.261473765493,2,Friday,11:09,16,False,False,In-Store,Headphones,978.32,1,978.32,42,10,Planned
CUST1852,Male,36-45,New,Highway,Mobile Wallet,Toys,38.43734711863199,3,Saturday,16:54,17,False,False,In-Store,Action Figure,644.37,1,644.37,57,13,Planned
CUST1853,Other,36-45,Occasional,Downtown,UPI,Toys,92.04634556011162,8,Wednesday,19:16,16,False,False,In-Store,Action Figure,334.8,1,334.8,57,5,Planned
CUST1854,Other,46-60,Loyal,Downtown,Credit Card,Groceries,18.026051382231284,9,Sunday,14:01,10,True,True,In-Store,Bread,1158.66,1,1158.66,59,33,Planned
CUST1855,Other,36-45,Loyal,Mall,Mobile Wallet,Groceries,56.27187089810949,7,Friday,13:37,37,True,True,In-Store,Bread,604.94,1,604.94,15,28,Planned
CUST1856,Female,18-25,New,Downtown,UPI,Cosmetics,85.52144528694565,9,Monday,16:09,38,False,True,Online,Lipstick,1429.65,1,1429.65,31,33,Unplanned
CUST1857,Other,46-60,Loyal,Residential Area,Debit Card,Toys,10.713028640328941,7,Thursday,07:16,12,True,False,In-Store,Lego Set,2204.09,1,2204.09,71,5,Planned
CUST1858,Other,18-25,Occasional,Mall,Debit Card,Cosmetics,60.92060342571032,7,Sunday,18:46,0,True,True,Online,Foundation,370.16,1,370.16,25,3,Planned
CUST1859,Female,60+,Occasional,Mall,Cash,Groceries,16.937210062506885,10,Thursday,19:30,0,False,True,Online,Milk,2425.8,1,2425.8,90,8,Planned
CUST1860,Female,60+,Loyal,Residential Area,Mobile Wallet,Toys,41.455925239225536,5,Friday,12:22,48,True,False,In-Store,Remote Car,2024.95,1,2024.95,34,5,Planned
CUST1861,Female,26-35,Loyal,Residential Area,UPI,Electronics,310.27294322901116,4,Sunday,11:37,45,True,True,In-Store,Headphones,1193.2,1,1193.2,26,5,Planned
CUST1862,Other,36-45,New,Residential Area,Cash,Books,120.52646701908682,3,Sunday,17:33,0,False,False,Online,Biography,945.06,1,945.06,84,39,Planned
CUST1863,Other,60+,Occasional,Suburb,Cash,Electronics,11.514147877790556,1,Wednesday,18:24,44,True,True,In-Store,Smartwatch,170.48,1,170.48,56,29,Planned
CUST1864,Female,36-45,Loyal,Highway,Debit Card,Clothing,56.556134713038865,3,Wednesday,22:41,16,False,True,Online,Sweater,386.85,1,386.85,51,22,Planned
CUST1865,Female,18-25,Loyal,Highway,Credit Card,Electronics,284.27574175045663,10,Monday,12:55,16,False,False,In-Store,Smartwatch,583.8,1,583.8,43,7,Unplanned
CUST1866,Male,46-60,Loyal,Mall,UPI,Cosmetics,21.835491289890648,4,Monday,22:11,18,True,False,In-Store,Lipstick,491.96,1,491.96,120,25,Planned
CUST1867,Male,60+,New,Residential Area,Debit Card,Toys,23.254857225926635,10,Thursday,22:57,27,False,False,Online,Action Figure,1737.0,1,1737.0,41,3,Planned
CUST1868,Female,46-60,Occasional,Downtown,Debit Card,Groceries,333.7850923641914,1,Saturday,19:00,11,True,False,In-Store,Milk,31.94,1,31.94,5,18,Unplanned
CUST1869,Female,60+,New,Residential Area,Credit Card,Books,30.882768924122622,9,Tuesday,09:21,19,True,True,In-Store,Textbook,1531.17,1,1531.17,32,10,Planned
CUST1870,Male,36-45,Occasional,Mall,Mobile Wallet,Groceries,202.7008358739411,8,Thursday,14:19,4,False,False,Online,Milk,3184.72,1,3184.72,16,15,Unplanned
CUST1871,Female,60+,Occasional,Highway,Mobile Wallet,Electronics,98.53594204121163,9,Saturday,13:14,5,True,False,In-Store,Laptop,4248.54,1,4248.54,116,3,Planned
CUST1872,Other,60+,New,Suburb,UPI,Toys,196.4608266204182,9,Tuesday,11:17,36,False,True,In-Store,Doll,3501.0,1,3501.0,11,20,Unplanned
CUST1873,Other,18-25,Loyal,Residential Area,Credit Card,Cosmetics,117.45549406968945,5,Friday,10:41,50,False,False,Online,Eyeliner,1558.45,1,1558.45,63,11,Planned
CUST1874,Other,26-35,New,Highway,Credit Card,Books,142.52812611658436,5,Wednesday,13:22,0,True,True,Online,Magazine,1916.15,1,1916.15,73,2,Planned
CUST1875,Female,18-25,Loyal,Mall,Cash,Furniture,304.63023274631996,4,Friday,22:29,0,True,False,In-Store,Sofa,1258.2,1,1258.2,43,25,Planned
CUST1876,Female,46-60,New,Mall,Credit Card,Clothing,38.247062727901735,5,Friday,07:53,0,False,True,In-Store,Jeans,1457.85,1,1457.85,26,48,Planned
CUST1877,Male,36-45,Loyal,Highway,UPI,Books,194.31129611534712,5,Saturday,14:47,30,False,True,In-Store,Novel,236.7,1,236.7,41,18,Planned
CUST1878,Female,36-45,New,Highway,Credit Card,Toys,34.753459358386415,9,Tuesday,13:23,0,True,False,Online,Lego Set,315.36,1,315.36,33,7,Unplanned
CUST1879,Female,60+,Occasional,Residential Area,Cash,Electronics,120.68981211842016,2,Wednesday,08:25,0,True,True,In-Store,Headphones,43.02,1,43.02,25,12,Planned
CUST1880,Male,36-45,Loyal,Downtown,Mobile Wallet,Furniture,157.15634931085333,3,Thursday,10:21,12,False,False,In-Store,Bookshelf,480.21,1,480.21,23,11,Unplanned
CUST1881,Female,26-35,New,Residential Area,Credit Card,Books,132.1242796332815,4,Wednesday,09:17,4,False,False,In-Store,Novel,1698.44,1,1698.44,34,14,Planned
CUST1882,Male,26-35,New,Suburb,Credit Card,Groceries,56.061041361888876,1,Monday,09:51,6,False,True,Online,Pasta,37.19,1,37.19,18,41,Planned
CUST1883,Female,60+,Loyal,Highway,UPI,Electronics,69.66471209964462,9,Sunday,08:28,50,True,True,In-Store,Headphones,613.17,1,613.17,21,31,Planned
CUST1884,Female,60+,Occasional,Suburb,Cash,Cosmetics,66.37466994456845,4,Wednesday,14:15,7,False,True,In-Store,Moisturizer,1839.84,1,1839.84,44,9,Unplanned
CUST1885,Female,46-60,New,Suburb,Credit Card,Clothing,85.35382113510954,5,Monday,15:51,0,False,True,In-Store,Sweater,1118.75,1,1118.75,28,2,Planned
CUST1886,Female,60+,Loyal,Downtown,UPI,Furniture,50.46857931165549,1,Thursday,12:44,23,False,True,Online,Bed,154.23,1,154.23,54,4,Planned
CUST1887,Other,18-25,Loyal,Residential Area,Cash,Furniture,453.6165407412394,3,Monday,14:14,0,False,False,Online,Sofa,944.88,1,944.88,55,18,Unplanned
CUST1888,Other,18-25,Occasional,Mall,Debit Card,Electronics,189.87100060511582,5,Tuesday,21:11,11,False,False,In-Store,Camera,187.85,1,187.85,5,7,Unplanned
CUST1889,Female,18-25,Occasional,Suburb,Cash,Toys,196.44186102608455,3,Wednesday,08:38,0,False,True,In-Store,Action Figure,1021.17,1,1021.17,33,36,Planned
CUST1890,Other,26-35,Occasional,Suburb,Debit Card,Electronics,150.06973357820496,5,Sunday,15:35,10,True,False,In-Store,Camera,1409.15,1,1409.15,83,31,Planned
CUST1891,Male,36-45,Occasional,Suburb,Debit Card,Furniture,7.90598025111314,1,Friday,15:05,0,True,True,In-Store,Bed,150.98,1,150.98,19,18,Planned
CUST1892,Other,46-60,New,Suburb,Cash,Groceries,161.0021823072701,4,Monday,13:46,1,False,True,In-Store,Bread,775.28,1,775.28,43,1,Unplanned
CUST1893,Male,60+,New,Mall,Cash,Cosmetics,145.98240717577292,4,Monday,09:57,3,False,True,In-Store,Eyeliner,209.76,1,209.76,21,3,Planned
CUST1894,Male,46-60,Occasional,Residential Area,UPI,Clothing,156.34755883068013,9,Thursday,11:33,10,False,True,In-Store,Shoes,3394.98,1,3394.98,57,28,Planned
CUST1895,Male,26-35,Occasional,Downtown,Cash,Groceries,38.19714420524781,2,Wednesday,16:03,9,False,False,In-Store,Fruits,240.78,1,240.78,44,2,Planned
CUST1896,Other,60+,Occasional,Suburb,Mobile Wallet,Furniture,68.87735351797335,1,Monday,13:14,0,False,False,Online,Wardrobe,301.79,1,301.79,68,34,Planned
CUST1897,Female,60+,Occasional,Highway,Credit Card,Groceries,31.28912672676582,6,Thursday,14:37,38,False,True,Online,Vegetables,1989.36,1,1989.36,9,37,Planned
CUST1898,Female,26-35,Loyal,Mall,Cash,Toys,90.5960853522611,10,Wednesday,22:29,0,False,True,In-Store,Action Figure,102.5,1,102.5,32,25,Planned
CUST1899,Other,36-45,Loyal,Downtown,Debit Card,Electronics,38.242259808563105,6,Saturday,10:34,17,False,True,Online,Camera,1170.24,1,1170.24,24,45,Planned
CUST1900,Male,60+,Loyal,Highway,Debit Card,Furniture,144.43566439130043,6,Sunday,08:20,29,False,False,In-Store,Wardrobe,2391.66,1,2391.66,42,3,Unplanned
CUST1901,Other,36-45,Loyal,Highway,Cash,Cosmetics,96.59411345257305,2,Monday,09:12,7,True,True,In-Store,Eyeliner,881.14,1,881.14,67,53,Planned
CUST1902,Female,26-35,New,Highway,Credit Card,Clothing,328.5540041554262,9,Monday,22:07,0,True,False,Online,T-Shirt,2803.68,1,2803.68,67,1,Unplanned
CUST1903,Other,46-60,Loyal,Suburb,Credit Card,Books,138.57412809762528,5,Wednesday,21:05,38,False,True,In-Store,Biography,865.55,1,865.55,83,5,Planned
CUST1904,Other,60+,Loyal,Residential Area,UPI,Clothing,182.06747483228727,3,Tuesday,22:12,0,True,True,In-Store,Shoes,1407.3,1,1407.3,79,11,Planned
CUST1905,Female,36-45,Loyal,Suburb,UPI,Toys,58.390821425616245,7,Wednesday,10:34,24,True,False,In-Store,Board Game,2747.85,1,2747.85,40,52,Unplanned
CUST1906,Female,60+,Loyal,Highway,UPI,Books,151.21964112360777,10,Wednesday,13:38,18,False,True,Online,Science Fiction,2297.7,1,2297.7,80,25,Planned
CUST1907,Male,36-45,Occasional,Downtown,Credit Card,Groceries,151.75332497498343,5,Sunday,22:19,31,False,True,In-Store,Rice,837.3,1,837.3,29,3,Planned
CUST1908,Male,60+,Occasional,Suburb,Debit Card,Groceries,44.514550264053696,6,Sunday,07:37,25,True,False,Online,Vegetables,601.68,1,601.68,54,14,Unplanned
CUST1909,Female,60+,Occasional,Downtown,UPI,Clothing,51.620457237783526,1,Friday,20:55,46,True,True,In-Store,Sweater,55.83,1,55.83,45,38,Planned
CUST1910,Male,60+,Occasional,Suburb,Cash,Furniture,98.03903155902577,1,Saturday,10:46,33,True,False,In-Store,Chair,299.61,1,299.61,54,15,Planned
CUST1911,Female,46-60,Loyal,Residential Area,UPI,Groceries,64.69249479971408,6,Sunday,21:49,41,True,False,Online,Vegetables,230.58,1,230.58,12,10,Unplanned
CUST1912,Other,60+,New,Residential Area,Cash,Furniture,90.14951162467378,4,Friday,13:37,0,True,True,In-Store,Chair,1583.04,1,1583.04,62,39,Unplanned
CUST1913,Male,36-45,Occasional,Suburb,Cash,Clothing,281.5452956128091,5,Tuesday,21:00,38,True,False,In-Store,T-Shirt,504.2,1,504.2,16,23,Planned
CUST1914,Female,46-60,Loyal,Suburb,Debit Card,Furniture,113.875446040499,3,Monday,15:48,47,False,False,In-Store,Bookshelf,866.22,1,866.22,37,18,Planned
